file_path,filename,start_time,end_time,duration,size,n_samples
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E61B.200,7178E61B.200,2017-06-28 00:42:58.653094,2017-06-28 00:43:19.986427,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E61C.200,7178E61C.200,2017-06-28 00:43:19.984781,2017-06-28 00:43:41.318114,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E61D.200,7178E61D.200,2017-06-28 00:43:41.316437,2017-06-28 00:44:02.649770,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E61E.200,7178E61E.200,2017-06-28 00:44:02.648125,2017-06-28 00:44:23.981458,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E61F.200,7178E61F.200,2017-06-28 00:44:23.979813,2017-06-28 00:44:45.313146,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E620.200,7178E620.200,2017-06-28 00:44:45.311500,2017-06-28 00:45:06.644833,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E621.200,7178E621.200,2017-06-28 00:45:06.643188,2017-06-28 00:45:27.976521,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E622.200,7178E622.200,2017-06-28 00:45:27.974844,2017-06-28 00:45:49.308177,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E623.200,7178E623.200,2017-06-28 00:45:49.306531,2017-06-28 00:46:10.639864,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E624.200,7178E624.200,2017-06-28 00:46:10.638219,2017-06-28 00:46:31.971552,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E625.200,7178E625.200,2017-06-28 00:46:31.969906,2017-06-28 00:46:53.303239,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E626.200,7178E626.200,2017-06-28 00:46:53.301563,2017-06-28 00:47:14.634896,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E627.200,7178E627.200,2017-06-28 00:47:14.633250,2017-06-28 00:47:35.966583,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E628.200,7178E628.200,2017-06-28 00:47:35.964938,2017-06-28 00:47:57.298271,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E629.200,7178E629.200,2017-06-28 00:47:57.296625,2017-06-28 00:48:18.629958,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E62A.200,7178E62A.200,2017-06-28 00:48:18.628281,2017-06-28 00:48:39.961614,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E62B.200,7178E62B.200,2017-06-28 00:48:39.959969,2017-06-28 00:49:01.293302,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E62C.200,7178E62C.200,2017-06-28 00:49:01.291656,2017-06-28 00:49:22.624989,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E62D.200,7178E62D.200,2017-06-28 00:49:22.623344,2017-06-28 00:49:43.956677,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E62E.200,7178E62E.200,2017-06-28 00:49:43.955031,2017-06-28 00:50:05.288364,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E62F.200,7178E62F.200,2017-06-28 00:50:05.286688,2017-06-28 00:50:26.620021,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E630.200,7178E630.200,2017-06-28 00:50:26.618375,2017-06-28 00:50:47.951708,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E631.200,7178E631.200,2017-06-28 00:50:47.950062,2017-06-28 00:51:09.283395,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E632.200,7178E632.200,2017-06-28 00:51:09.281750,2017-06-28 00:51:30.615083,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E633.200,7178E633.200,2017-06-28 00:51:30.613406,2017-06-28 00:51:51.946739,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E634.200,7178E634.200,2017-06-28 00:51:51.945094,2017-06-28 00:52:13.278427,21.333333333333332,8388608,4096000
datasets/ColorSynth/GoMRI-17/2017_South/BUOY200/7178E635.200,7178E635.200,2017-06-28 00:52:13.276781,2017-06-28 00:52:34.610114,21.333333333333332,8388608,4096000
